species,id,name,sex,accuracy,birthYear,acquisition,originDate,originLocation,mother,father,transfers,currently,region,status,statusDate,COD,notes,transferDate,transfer,entryDate\
Beluga,"NOA0004865, DL-576",NA,M,e,1975,Capture,8/4/77,"Hudson Bay, Canada",NA,NA,"Hudson Bay, Manitoba to Holding (04-Aug-1977) to U.S. Navy MMP (10-Aug-1977)",U.S. Navy,US,Died,4/4/99,Aspergillus encephalitis,NA,NA,US,1977-08-04\
Bottlenose,"NOA0004921, TT-583",Benben,M,e,1963,Capture,8/17/77,"Gulf of Mexico, FL?",NA,NA,"Florida, Gulf of Mexico? to U.S. Navy MMP (29-Aug-1977)",U.S. Navy,US,Died,10/19/08,"Lactic acidosis, cardiomyopathy",NA,NA,US,1977-08-17\
Bottlenose,"NOA0004922, TT-584",Ellalla,F,e,1959,Capture,8/17/77,"Gulf of Mexico, FL?",NA,NA,"Florida, Gulf of Mexico? to U.S. Navy MMP (29-Aug-1977)",U.S. Navy,US,Died,7/18/79,"Pneumonia, following trauma",NA,NA,US,1977-08-17\
Bottlenose,"NOA0004919, TT-581",Mobymby,M,e,1956,Capture,8/17/77,"Gulf of Mexico, FL?",NA,NA,"Florida, Gulf of Mexico? to U.S. Navy MMP (29-Aug-1977)",U.S. Navy,US,Died,12/8/78,Lobo's disease,NA,NA,US,1977-08-17\
Bottlenose,"NOA0004917, TT-578",Pinkpnk,F,e,1962,Capture,8/18/77,"Gulf of Mexico, FL?",NA,NA,"Florida, Gulf of Mexico? to U.S. Navy MMP (18-Aug-1977)",U.S. Navy,US,Died,10/27/77,Lung abscess,NA,NA,US,1977-08-18\
Bottlenose,"NOA0004923, TT-585",NA,F,e,1967,Capture,8/18/77,"Gulf of Mexico, FL?",NA,NA,"Florida, Gulf of Mexico? to U.S. Navy MMP (18-Aug-1977)",U.S. Navy,US,Died,8/23/77,Pneumonia,NA,NA,US,1977-08-18\
Bottlenose,"NOA0004920, TT-582",Angieang,F,e,1960,Capture,8/21/77,"Gulf of Mexico, FL?",NA,NA,"Florida, Gulf of Mexico? to U.S. Navy MMP (21-Aug-1977)",U.S. Navy,US,Died,9/11/77,Pneumonia,NA,NA,US,1977-08-21\
Bottlenose,"NOA0004916, TT-577",Lisalis,F,e,1957,Capture,8/21/77,"Gulf of Mexico, FL?",NA,NA,"Florida, Gulf of Mexico? to U.S. Navy MMP (21-Aug-1977)",U.S. Navy,US,Died,11/7/08,Euthanasia,NA,NA,US,1977-08-21\
Bottlenose,"NOA0004924, TT-586",NA,F,e,1967,Capture,8/21/77,"Gulf of Mexico, FL?",NA,NA,"Florida, Gulf of Mexico? to Holding, Mississippi? (26-Aug-1977)",U.S. Navy,US,Died,8/26/77,-,Died while in holding in Mississippi (presumed),NA,US,1977-08-21\
Bottlenose,"NOA0004918, TT-580",Dashdas,F,e,1958,Capture,8/24/77,"Gulf of Mexico, FL?",NA,NA,"Florida, Gulf of Mexico? to U.S. Navy MMP (24-Aug-1977)",U.S. Navy,US,Died,9/9/97,Renal failure,NA,NA,US,1977-08-24\
Bottlenose,"NOA0004928, TT-595",Dinkydin,M,e,1976,Capture,4/4/78,"Gulf of Mexico, MS, US",NA,NA,"Mississippi, Gulf of Mexico to U.S. Navy MMP (09-Apr-1978)",U.S. Navy,US,Died,3/21/09,Drowning,Renal failure,NA,US,1978-04-04\
Bottlenose,"NOA0004931, TT-598",Rakerak,M,e,1973,Capture,4/7/78,"Gulf of Mexico, MS, US",NA,NA,"Mississippi, Gulf of Mexico to U.S. Navy MMP (07-Apr-1978)",U.S. Navy,US,Died,7/19/05,Euthanasia,NA,NA,US,1978-04-07\
Bottlenose,"NOA0004932, TT-599",NA,F,e,NA,Capture,4/8/78,"Gulf of Mexico, MS, US",NA,NA,"Mississippi, Gulf of Mexico to Holding, Mississippi? (11-Apr-1978)",U.S. Navy,US,Died,4/11/78,-,NA,NA,US,1978-04-08\
Bottlenose,"NOA0004933, TG-605",Lpn,U,e,1971,Capture,6/26/78,"Pacific Ocean, ?",NA,NA,California? Pacific Ocean to U.S. Navy MMP (26-Jun-1978),U.S. Navy,US,Died,11/26/81,Hepatic necrosis,NA,NA,US,1978-06-26\
Bottlenose,"NOA0004947, TT-622",Henryhen,M,a,1979,Born,9/10/79,U.S. Navy,NA,NA,NA,U.S. Navy,US,Died,11/27/87,Pancreatitis,Euthanasia,NA,US,1979-09-10\
Bottlenose,"NOA0004934, TG-623",NA,U,e,1975,Capture,9/18/79,"Pacific Ocean, ?",NA,NA,California? Pacific Ocean to U.S. Navy MMP (18-Sep-1979),U.S. Navy,US,Died,10/3/79,"Pneumonia, septicemia",NA,NA,US,1979-09-18\
Bottlenose,"NOA0004946, TG-624",Nalunlu,U,e,1975,Capture,9/21/79,"Pacific Ocean, ?",NA,NA,California? Pacific Ocean to U.S. Navy MMP (21-Sep-1979),U.S. Navy,US,Died,10/17/88,Heart failure,Died 62 hours after transport from Florida to Hawai'i,NA,US,1979-09-21\
Beluga,"NOA0004937, DL-638",Lly,F,e,1978,Capture,7/16/80,"Hudson Bay, Canada",NA,NA,"Hudson Bay, Manitoba to Holding (16-Jul-1980) to U.S. Navy MMP (22-Jul-1980)",U.S. Navy,US,Died,11/7/82,Drowning,NA,NA,US,1980-07-16\
Beluga,"NOA0004938, DL-639",Chr,F,e,1977,Capture,7/16/80,"Hudson Bay, Canada",NA,NA,"Hudson Bay, Manitoba to Holding (16-Jul-1980) to U.S. Navy MMP (20-Jul-1980)",U.S. Navy,US,Died,7/14/84,Electrolyte imbalance,NA,NA,US,1980-07-16\
Bottlenose,"NOA0005037, MH-86-182-TT",Bobby,M,a,1981,Born,4/3/81,SeaWorld San Diego,Speedy,Jethro(T.t. gilli),SeaWorld San Diego to New England Aquarium (22-Oct-1986) to U.S. Navy MMP (17-Nov-1987),U.S. Navy,US,Died,5/31/89,Anaphylaxis,NA,NA,US,1981-04-03\
Bottlenose,"NOA0004966, TG-641",Mom,U,e,1979,Capture,2/3/82,"Pacific Ocean, ?",NA,NA,California? Pacific Ocean to U.S. Navy MMP (03-Feb-1982),U.S. Navy,US,Died,2/17/82,"Pneumonia, septicemia",NA,NA,US,1982-02-03\
Bottlenose,"NOA0004975, TT-646",Hapa,M,a,1983,Born,5/15/83,U.S. Navy MMP,Pandora,Ivan(T.t. gilli),NA,U.S. Navy,US,Died,4/25/10,Phytobezoar,Ingestion of toxic leaves,NA,US,1983-05-15\
Bottlenose,"NOA0004980, TT-651",Fed,M,e,1974,Capture,2/24/84,"Gulf of Mexico, MS, US",NA,NA,"Mississippi, Gulf of Mexico to U.S. Navy MMP (24-Feb-1984)",U.S. Navy,US,Died,8/30/93,Drowning,NA,NA,US,1984-02-24\
Bottlenose,"NOA0004978, TT#09",#,F,e,NA,Capture,2/24/84,"Gulf of Mexico, MS, US",NA,NA,"Mississippi, Gulf of Mexico to Holding, Mississippi? (10-Mar-1984)",U.S. Navy,US,Died,3/10/84,-,Died while in holding in Mississippi (presumed),NA,US,1984-02-24\
Bottlenose,"NOA0004984, TT-654",Cry,F,e,1981,Capture,3/3/84,"Gulf of Mexico, MS, US",NA,NA,"Mississippi, Gulf of Mexico to U.S. Navy MMP (03-Mar-1984)",U.S. Navy,US,Died,10/24/88,Endotoxemia,NA,NA,US,1984-03-03\
Bottlenose,"NOA0004991, TT-659",Nik,M,e,NA,Capture,3/30/84,"Gulf of Mexico, MS, US",NA,NA,"Mississippi, Gulf of Mexico to U.S. Navy MMP (~ Apr 1984)",U.S. Navy,US,Died,4/9/85,"Pneumonia, gastric ulceration",NA,NA,US,1984-03-30\
Bottlenose,"NOA0004989, TT-657",Pnn,F,e,1979,Capture,3/30/84,"Gulf of Mexico, MS, US",NA,NA,"Mississippi, Gulf of Mexico to U.S. Navy MMP (~ Apr 1984)",U.S. Navy,US,Died,10/18/92,Enterotoxemia,NA,NA,US,1984-03-30\
Bottlenose,"NOA0005008, TT-665",Snp,M,e,1980,Capture,7/26/84,"Gulf of Mexico, MS, US",NA,NA,"Mississippi, Gulf of Mexico to U.S. Navy MMP (27-Aug-1984)",U.S. Navy,US,Died,6/30/89,Zygomycosis,NA,NA,US,1984-07-26\
Bottlenose,"NOA0005011, TT-662",Win,M,e,1980,Capture,7/26/84,"Gulf of Mexico, MS, US",NA,NA,"Mississippi, Gulf of Mexico to U.S. Navy MMP (16-Aug-1984)",U.S. Navy,US,Died,2/2/96,Amebiasis,NA,NA,US,1984-07-26\
Bottlenose,"NOA0005012, TT-661",Zicozic,M,e,1980,Capture,7/26/84,"Gulf of Mexico, MS, US",NA,NA,"Mississippi, Gulf of Mexico to U.S. Navy MMP (16-Aug-1984)",U.S. Navy,US,Died,10/29/87,Bacterial bronchopneumonia,Died two weeks after transfer to the Persian Gulf.,NA,US,1984-07-26\
Bottlenose,"NOA0005005, TT-668",Brn,M,e,1980,Capture,8/6/84,"Gulf of Mexico, MS, US",NA,NA,"Mississippi, Gulf of Mexico to U.S. Navy MMP (~ Sep 1984)",U.S. Navy,US,Died,8/4/87,Chronic bronchopneumonia,NA,NA,US,1984-08-06\
Bottlenose,"NOA0005010, TT-663",Sof,F,e,1980,Capture,8/7/84,"Gulf of Mexico, MS, US",NA,NA,"Mississippi, Gulf of Mexico to U.S. Navy MMP (~ Sep 1984)",U.S. Navy,US,Died,4/23/87,Toxic shock,NA,NA,US,1984-08-07\
Bottlenose,"NOA0005001, TT-680",Cindercin,F,e,1980,Capture,8/20/84,"Gulf of Mexico, MS, US",NA,NA,"Mississippi, Gulf of Mexico to U.S. Navy MMP (~ Sep 1984)",U.S. Navy,US,Died,1/15/03,Hemorrhagic gastritis,NA,NA,US,1984-08-20\
Bottlenose,"NOA0002242, TT-679",Norikonor,F,e,1976,Capture,8/20/84,"Gulf of Mexico, MS, US",NA,NA,"Mississippi, Gulf of Mexico to U.S. Navy MMP (~ Sep 1984) to EPCOT Center (25-May-1993) to US Navy (11-Jun-1997)",U.S. Navy,US,Died,11/7/97,Acute bacterial septicemia,NA,NA,US,1984-08-20\
Bottlenose,"NOA0002243, TT-681",Ninanin,F,e,1975,Capture,8/30/84,"Gulf of Mexico, MS, US",NA,NA,"Mississippi, Gulf of Mexico to U.S. Navy MMP (~ Sep 1984)",U.S. Navy,US,Died,9/6/01,Suppurative peritonitis,NA,NA,US,1984-08-30\
Bottlenose,"NOA0004998, TT-677",Ell,F,e,1976,Capture,9/5/84,"Gulf of Mexico, MS, US",NA,NA,"Mississippi, Gulf of Mexico to U.S. Navy MMP (26-Sep-1984)",U.S. Navy,US,Died,11/12/92,Spinal fracture,NA,NA,US,1984-09-05\
Bottlenose,"NOA0005003, TT-673",Fli,M,e,1976,Capture,9/6/84,"Gulf of Mexico, MS, US",NA,NA,"Mississippi, Gulf of Mexico to U.S. Navy MMP (26-Sep-1984)",U.S. Navy,US,Died,7/15/04,Bacterial bronchopneumonia,NA,NA,US,1984-09-06\
Bottlenose,"NOA0005019, TT-688",Squirtsqr,F,a,1985,Born,9/20/85,U.S. Navy,NA,NA,NA,U.S. Navy,US,Died,11/27/87,Peritonitis,NA,NA,US,1985-09-20\
Bottlenose,"NOA0005033, TT-709",NA,M,a,1986,Born,10/21/86,U.S. Navy,NA,NA,NA,U.S. Navy,US,Died,10/21/86,Asphyxiation,Peritonitis,NA,US,1986-10-21\
Bottlenose,"NOA0005084, TG-710",Brs,M,e,1980,Capture,12/29/86,"Pacific Ocean, HI, US",NA,NA,"Hawaii, Pacific Ocean to U.S. Navy MMP (12-Feb-1987)",U.S. Navy,US,Died,3/1/87,"Colic, pneumonia",NA,NA,US,1986-12-29\
Pseudorca,"NOA0005035, H5 PC-8705",Lua,M,e,1984,Capture,3/1/87,"Pacific Ocean, Japan",NA,NA,"Japan, Pacific Ocean to Holding (??-Mar-1987) to Ocean Park Hong Kong (24-Apr-1987) to U.S. Navy Hawai'i (19-Nov-1987)",U.S. Navy,US,Died,12/28/88,Enteritis,NA,NA,US,1987-03-01\
Bottlenose,"NOA0005085, TG-711",Coo,F,e,1982,Capture,4/10/87,"Pacific Ocean, HI, US",NA,NA,"Hawaii, Pacific Ocean to U.S. Navy MMP (10-Apr-1987)",U.S. Navy,US,Died,2/23/00,Acute bacterial pneumonia,NA,NA,US,1987-04-10\
Bottlenose,"NOA0005086, TG-712",NA,M,e,1983,Capture,4/20/87,"Pacific Ocean, HI, US",NA,NA,"Hawaii, Pacific Ocean to U.S. Navy MMP (20-Apr-1987)",U.S. Navy,US,Died,6/6/87,Bronchopneumonia,NA,NA,US,1987-04-20\
Bottlenose,"NOA0005087, TG-714",Uku,M,e,1983,Capture,5/6/87,"Pacific Ocean, HI, US",NA,NA,"Hawaii, Pacific Ocean to U.S. Navy MMP (06-May-1987)",U.S. Navy,US,Died,7/13/93,Erysipelothrix septicemia,NA,NA,US,1987-05-06\
Bottlenose,"NOA0005050, TT-725",Kmu,F,e,1977,Capture,6/16/87,"Gulf of Mexico, MS, US",NA,NA,"Mississippi, Gulf of Mexico to U.S. Navy MMP (11-Aug-1987)",U.S. Navy,US,Died,1/16/93,Cardiomyopathy,Asphyxiation,NA,US,1987-06-16\
Bottlenose,"NOA0004464, N/A",Luther,M,e,1979,Capture,7/10/87,"Gulf of Mexico, MS, US",NA,NA,"Mississippi, Gulf of Mexico to U.S. Navy MMP (~ Aug 1987) to Sugarloaf Dolphin Sanctuary (30-Nov-1994) to Florida Keys (23-May-1996) to Florida Keys (30-May-1996) to U.S. Navy MMP (13-Jun-1997)",U.S. Navy,US,Died,7/31/07,-,Cardiomyopathy,NA,US,1987-07-10\
Bottlenose,"NOA0005056, TT-731",Cud,F,e,1985,Capture,7/16/87,"Gulf of Mexico, MS, US",NA,NA,"Mississippi, Gulf of Mexico to U.S. Navy MMP (25-Aug-1987)",U.S. Navy,US,Died,1/23/06,Hemorrhagic shock,NA,NA,US,1987-07-16\
Bottlenose,"NOA0005055, TT-730",Man,M,e,1981,Capture,7/23/87,"Gulf of Mexico, MS, US",NA,NA,"Mississippi, Gulf of Mexico to U.S. Navy MMP (25-Aug-1987)",U.S. Navy,US,Died,3/3/00,Cryptococcal pneumonia,NA,NA,US,1987-07-23\
Bottlenose,"NOA0005053, TT-728",Spu,M,e,1980,Capture,7/23/87,"Gulf of Mexico, MS, US",NA,NA,"Mississippi, Gulf of Mexico to U.S. Navy MMP (~ Aug 1987)",U.S. Navy,US,Died,2/9/95,Phyllospadix bezoar,NA,NA,US,1987-07-23\
Bottlenose,"NOA0005091, TG-735",Mni,F,e,1985,Capture,7/25/87,"Pacific Ocean, HI, US",NA,NA,"Hawaii, Pacific Ocean to U.S. Navy MMP (25-Jul-1987)",U.S. Navy,US,Died,1/2/93,Bronchopneumonia,NA,NA,US,1987-07-25\
Bottlenose,"NOA0005090, TG-734",Mnu,F,e,1984,Capture,7/25/87,"Pacific Ocean, HI, US",NA,NA,"Hawaii, Pacific Ocean to U.S. Navy MMP (25-Jul-1987)",U.S. Navy,US,Died,7/9/94,Pneumonia,NA,NA,US,1987-07-25\
Bottlenose,"NOA0005058, TT-742",Wazoowaz,M,e,1986,Capture,7/15/88,"Gulf of Mexico, MS, US",NA,NA,"Mississippi, Gulf of Mexico to U.S. Navy MMP (17-Aug-1988)",U.S. Navy,US,Died,10/6/95,Pneumonia,NA,NA,US,1988-07-15\
Bottlenose,"NOA0005059, TT-743",Nap,M,e,1986,Capture,7/16/88,"Gulf of Mexico, MS, US",NA,NA,"Mississippi, Gulf of Mexico to U.S. Navy MMP (~ Aug 1988)",U.S. Navy,US,Died,8/8/91,Pneumonia,NA,NA,US,1988-07-16\
Bottlenose,"NOA0005065, TT-749",Yakimayak,M,e,1979,Capture,7/20/88,"Gulf of Mexico, MS, US",NA,NA,"Mississippi, Gulf of Mexico to U.S. Navy MMP (17-Aug-1988)",U.S. Navy,US,Died,9/9/91,Pneumonia,NA,NA,US,1988-07-20\
Bottlenose,"NOA0005072, TT-756",Hur,M,e,1982,Capture,8/29/88,"Gulf of Mexico, MS, US",NA,NA,"Mississippi, Gulf of Mexico to U.S. Navy MMP (~ Sep 1988)",U.S. Navy,US,Died,2/27/00,Disseminating cryptococcosis,NA,NA,US,1988-08-29\
Risso's,"NOA0005041, GG-766",Gondogon,F,e,1953,Capture,1/1/89,"Taiiji, Japan",NA,NA,"Hatakejiriwan, Taiji to Holding (??-???-1989) to U.S. Navy Kaneohe Bay (19-Apr-1989)",U.S. Navy Hawaii,US,Died,6/2/89,Meningoencephalitis,NA,NA,US,1989-01-01\
Bottlenose,"NOA0005078, TT-767",Tri,M,e,1980,Capture,4/20/89,"Gulf of Mexico, MS, US",NA,NA,"Mississippi, Gulf of Mexico to U.S. Navy MMP (~ May 1989)",U.S. Navy,US,Died,5/4/00,Pulmonary edema,NA,NA,US,1989-04-20\
Bottlenose,"NOA0005079, TT-768",Teh,M,e,1982,Capture,5/11/89,"Gulf of Mexico, MS, US",NA,NA,"Mississippi, Gulf of Mexico to U.S. Navy MMP (15-Jun-1989)",U.S. Navy,US,Died,2/2/95,Phyllospadix bezoar,NA,NA,US,1989-05-11\
Bottlenose,"NOA0005081, TT-771",Jefe,M,e,1980,Capture,8/9/89,"Gulf of Mexico, MS, US",NA,NA,"Mississippi, Gulf of Mexico to U.S. Navy MMP (11-Sep-1989)",U.S. Navy,US,Died,8/26/11,Euthanasia,NA,NA,US,1989-08-09\
Bottlenose,"NOA0005082, TT-773",Yogiyog,M,e,1980,Capture,8/9/89,"Gulf of Mexico, MS, US",NA,NA,"Mississippi, Gulf of Mexico to U.S. Navy MMP (19-Sep-1989)",U.S. Navy,US,Died,4/28/99,Suppurative peritonitis,NA,NA,US,1989-08-09\
Bottlenose,"NOA0004462, TT-775",Jake,M,e,1978,Capture,8/24/89,"Gulf of Mexico, MS, US",NA,NA,"Mississippi, Gulf of Mexico to U.S. Navy MMP (05-Oct-1989) to Sugarloaf Dolphin Sanctuary (30-Nov-1994) to U.S. Navy MMP (13-Jun-1997)",U.S. Navy,US,Died,4/28/99,Perforation of upper GI tract,Custody transfer on 04-Oct.,NA,US,1989-08-24\
Bottlenose,"NOA0005101, TT-777",Arielari,F,a,1991,Born,7/20/91,U.S. Navy,Slooper,Ekahi,NA,U.S. Navy,US,Died,9/8/99,Drowning,NA,NA,US,1991-07-20\
Bottlenose,"NOA0005104, TT-780",Hou,F,a,1992,Born,4/4/92,U.S. Navy,Lisa,Ben,NA,U.S. Navy,US,Died,2/12/94,Disseminated torulopsis,NA,NA,US,1992-04-04\
Bottlenose,"NOA0005105, TT-781",Moemoe,M,a,1992,Born,4/20/92,U.S. Navy,ELL,NA,NA,U.S. Navy,US,Died,1/15/01,Idiopathic enteropathy,NA,NA,US,1992-04-20\
Bottlenose,"NOA0006349, TT-783",Jan,F,a,1993,Born,4/20/93,U.S. Navy,Bertha,Maui,NA,U.S. Navy,US,Died,12/20/93,Undetermined,NA,NA,US,1993-04-20\
Bottlenose,"NOA0005109, TT-785",C.J.Cjj,F,a,1993,Born,6/1/93,U.S. Navy,CUD,Maui,NA,U.S. Navy,US,Died,12/18/93,Failure to thrive,NA,NA,US,1993-06-01\
Bottlenose,"NOA0005897, TT-787",Hly,F,a,1995,Born,9/22/95,U.S. Navy,Opai,Nemo,NA,U.S. Navy,US,Died,11/28/01,Seawater drowning,NA,NA,US,1995-09-22\
Bottlenose,"NOA0005773, TT-818",Bunsenbun,M,a,1998,Born,8/30/98,SeaWorld San Diego,Beaker,Bodine(T.t. gilli),SeaWorld San Diego to U.S. Navy MMP (23-Mar-2004),U.S. Navy,US,Died,11/5/10,Mesenteric torsion,NA,NA,US,1998-08-30\
Bottlenose,"NOA0005922, TT-793",Siouxsiu,F,a,1999,Born,7/28/99,U.S. Navy,CUD,Nihoa,NA,U.S. Navy,US,Died,3/4/02,Seawater drowning,NA,NA,US,1999-07-28\
Bottlenose,NOA0006054,NA,M,a,2001,Born,7/1/01,U.S. Navy,Slooper,NA,NA,U.S. Navy,US,Died,7/10/01,Mycotic tracheitis,NA,NA,US,2001-07-01\
Bottlenose,"NOA0006083, TT-806",Mli,M,a,2001,Born,10/11/01,U.S. Navy,Bertha,Ekahi,NA,U.S. Navy,US,Died,11/14/05,Drowning,NA,NA,US,2001-10-11\
Bottlenose,"NOA0006350, TT-X31",Lbu,F,a,2002,Born,6/10/02,U.S. Navy,Blue,NA,NA,U.S. Navy,US,Died,9/7/02,Staphylococcus aureus pneumonia,NA,NA,US,2002-06-10\
Bottlenose,"NOA0006271, TT-827",NA,F,a,2005,Born,6/12/05,U.S. Navy,Bertha,NA,NA,U.S. Navy,US,Died,10/5/05,Drowning,NA,NA,US,2005-06-12\
Bottlenose,"NOA0006504, TT-844",Tuc,M,a,2007,Born,8/21/07,U.S. Navy,Slooper,Tacoma,NA,U.S. Navy,US,Died,5/29/14,Seawater drowning,NA,NA,US,2007-08-21\
Bottlenose,"NOA0006506, TT-846",Jun,F,a,2008,Born,6/13/08,U.S. Navy,Opai,NA,NA,U.S. Navy,US,Died,9/26/14,Seawater drowning,NA,NA,US,2008-06-13\
Bottlenose,"NOA0006619, TT-860",Mokemok,M,e,2008,Rescue,11/10/09,"Gulf Shores, AL, US",NA,NA,"Gulf Shores, Alabama to Inst. of Marine Mammal Studies (10-Nov-2009) to U.S. Navy MMP (23-Jun-2010)",U.S. Navy,US,Died,2/6/15,Seawater drowning,NA,NA,US,2009-11-10\
Bottlenose,NOA0000847,X,M,u,NA,Capture,6/1/72,Unknown,NA,NA,NA,Aquatic Mammal Enterprises,US,Died,11/25/78,,NA,NA,US,1972-06-01\
Bottlenose,NOA0000848,X,M,u,NA,Capture,6/1/72,Unknown,NA,NA,NA,Aquatic Mammal Enterprises,US,Died,11/5/77,PNEUMONIA AND SEPTECEMAIA,NA,NA,US,1972-06-01\
Bottlenose,NOA0000849,Ruby,F,u,NA,Capture,6/1/72,Unknown,NA,NA,NA,Aquatic Mammal Enterprises,US,Died,8/21/77,FUNGAL INFECTION,NA,NA,US,1972-06-01\
Bottlenose,NOA0000850,X,F,e,1970,Capture,6/1/72,Unknown,NA,NA,NA,Aquatic Mammal Enterprises,US,Died,8/20/75,STOMACH INFECTION,NA,NA,US,1972-06-01\
Bottlenose,NOA0000851,X,M,u,NA,Capture,1/31/78,Unknown,NA,NA,NA,Aquatic Mammal Enterprises,US,Died,2/19/78,BRONCHOPNEUMONIA,NA,NA,US,1978-01-31\
Bottlenose,NOA0000852,Riglee,F,e,1976,Capture,12/15/78,Unknown,NA,NA,NA,Aquatic Mammal Enterprises,US,Died,10/4/84,ENTERITIS,NA,NA,US,1978-12-15\
Bottlenose,NOA0000698,NA,F,a,NA,Born,2/25/92,Unknown,NA,NA,NA,Brookfield Zoo,US,Died,3/18/92,"DROWNING, ASPIRATION, NEUROGENIC SHOCK",NA,NA,US,1992-02-25\
Bottlenose,NOA0000702,NA,F,a,NA,Born,2/15/93,Unknown,NA,NA,NA,Brookfield Zoo,US,Died,2/15/93,STILLBORN,NA,NA,US,1993-02-15\
Bottlenose,NOA0000710,Spray,F,e,1974,Capture,4/22/78,Unknown,NA,NA,NA,Marine World Africa USA,US,Died,3/19/98,Histology pending; Toxic complications of pregnancy,NA,NA,US,1978-04-22\
Bottlenose,NOA0000709,Coral,F,e,1986,Capture,5/11/89,Unknown,NA,NA,NA,Marine World Africa USA,US,Died,3/6/96,Awaiting histopathological report,NA,NA,US,1989-05-11\
Bottlenose,NOA0000688,April,F,e,1967,Unknown,6/1/70,Unknown,NA,NA,NA,Minnesota Zoological Garden,US,Died,2/15/11,bronchitis & peribronchitis; multiple system issues,NA,NA,US,1970-06-01\
Bottlenose,NOA0006678,Taijah,F,a,NA,Born,7/17/10,Unknown,NA,NA,NA,Minnesota Zoological Garden,US,Died,2/6/12,"cause of death is uncertain, a gastric ulceration was noted",NA,NA,US,2010-07-17\
Bottlenose,NOA0004460,Bogie,F,e,1984,Capture,1/30/88,Unknown,NA,NA,NA,Dolphin Alliance,US,Released,5/17/96,,NA,NA,US,1988-01-30\
Bottlenose,NOA0004461,Bacall,F,e,1984,Capture,1/30/88,Unknown,NA,NA,NA,Dolphin Alliance,US,Released,5/17/96,,NA,NA,US,1988-01-30\
Bottlenose,NOA0005074,Wil,M,e,NA,Capture,9/8/88,Unknown,NA,NA,NA,"Dolphin Connection, Inc., The",US,Died,4/12/12,complications due to pneumonia,NA,NA,US,1988-09-08\
Bottlenose,NOA0004421,Cindy,F,e,1977,Capture,11/18/81,Unknown,NA,NA,NA,Dolphin Research Center,US,Died,1/17/00,Multifactoral,NA,NA,US,1981-11-18\
Bottlenose,NOA0004394,NA,M,e,1973,Capture,8/1/75,Unknown,NA,NA,NA,Dolphin Research Center,US,Died,10/26/84,STAPHYLOCOCCAL SEPTICEMIA,NA,NA,US,1975-08-01\
Bottlenose,NOA0003417,NA,M,e,1975,Capture,7/16/80,Unknown,NA,NA,NA,Marine Life Oceanarium,US,Died,7/30/80,Peracute Pneumonia (Acute Septicemia),NA,NA,US,1980-07-16\
Bottlenose,NOA0001307,Albert,M,e,1958,Capture,6/1/69,Unknown,NA,NA,NA,"Gulf World Marine Park, Inc.",US,Died,6/14/99,Heart Failure,NA,NA,US,1969-06-01\
Bottlenose,NOA0001308,Delphine,F,e,1960,Capture,6/1/69,Unknown,NA,NA,NA,"Gulf World Marine Park, Inc.",US,Died,9/2/83,"PYELONEPHRITIS, SEPTICEMIA",NA,NA,US,1969-06-01\
Bottlenose,NOA0001309,Misty,F,e,1972,Capture,6/1/78,Unknown,NA,NA,NA,"Gulf World Marine Park, Inc.",US,Died,3/3/82,ACUTE DIGESTIVE INFECTIONS,NA,NA,US,1978-06-01\
Bottlenose,NOA0001310,Bimbo,F,e,1962,Capture,6/1/72,Unknown,NA,NA,NA,"Gulf World Marine Park, Inc.",US,Died,10/10/76,ANOREXIA,NA,NA,US,1972-06-01\
Bottlenose,NOA0001311,Gwin,F,e,1962,Capture,6/1/78,Unknown,NA,NA,NA,"Gulf World Marine Park, Inc.",US,Died,12/8/84,PNEUMONIA,NA,NA,US,1978-06-01\
Bottlenose,NOA0001317,Ellie,F,e,1980,Capture,12/30/84,Unknown,NA,NA,NA,"Gulf World Marine Park, Inc.",US,Died,7/31/94,SEPTICEMIA,NA,NA,US,1984-12-30\
Bottlenose,NOA0001321,Josie,F,e,1978,Capture,1/23/86,Unknown,NA,NA,NA,"Gulf World Marine Park, Inc.",US,Died,12/27/92,CHRONIC PNEUMONIA,NA,NA,US,1986-01-23\
Bottlenose,NOA0001322,Delphene,F,e,1976,Capture,8/10/89,Unknown,NA,NA,NA,"Gulf World Marine Park, Inc.",US,Died,12/13/03,Zaigomycosis,NA,NA,US,1989-08-10\
Bottlenose,NOA0001324,Thunder,M,e,1976,Capture,8/10/89,Unknown,NA,NA,NA,"Gulf World Marine Park, Inc.",US,Died,8/15/92,mycotic menigoencephalitis,NA,NA,US,1989-08-10\
Bottlenose,NOA0004987,Oli,F,e,NA,Capture,3/23/84,Unknown,NA,NA,NA,"Gulf World Marine Park, Inc.",US,Died,7/14/99,Zygo - Apophycomyces Elegans,NA,NA,US,1984-03-23\
Bottlenose,NOA0005595,Cole,M,e,NA,Rescue,7/31/95,Unknown,NA,NA,NA,"Gulf World Marine Park, Inc.",US,Died,4/20/98,Zycomycosis,NA,NA,US,1995-07-31\
Rough-Toothed,NOA0005639,Joe Bob,M,e,1994,Rescue,2/24/96,Unknown,NA,NA,NA,"Gulf World Marine Park, Inc.",US,Died,2/4/06,Encephalitis,NA,NA,US,1996-02-24\
Bottlenose,NOA0005871,Allie,F,a,1999,Born,10/9/99,Unknown,NA,NA,NA,"Gulf World Marine Park, Inc.",US,Died,10/23/02,Zycomycosis,NA,NA,US,1999-10-09\
